response,id,wc,zwp,wi,dtj,bnf,qh,ent,sci,ypz,bw,tdt,sb,ox,xt,np,ku,is
N,97187,b,N,gmz,3.74166,K,2.03360556573438,A,1.31622766611865,9,0.4,sm,s2,bf,fcc,j,z,7.2391
Y,93219,b,U,gmz,3.60555,H,3.00605822163325,A,1.29732592496913,2,0.44721,sm,s2,jl,fcc,k,w,1.9611
N,142025,b,S,gmz,3.4641,M,1.78620577076819,A,1.37549201350223,0,0.31623,sm,s2,jl,ntb,j,v,0.77423
N,555063,b,N,gmz,3.4641,H,1.71169112402191,A,1.2991624511028,1,0.31623,zp,s2,bf,ntb,j,z,1.7251
N,122653,d,R,gmz,3,H,1.83314023626667,A,1.40743630513983,14,0.4,zp,s2,fy,ntb,j,w,2.9008
N,199073,d,N,gmz,2.44949,K,1.76972510210542,A,1.34713995481939,15,0.42403,zp,s2,fy,ntb,k,u,5.0259
N,444367,d,N,gmz,3.74166,J,1.92571266359711,A,1.32710911568948,4,0.4,sm,s2,bf,ntb,k,z,2.5484
N,406939,d,V,gmz,3.4641,I,1.76414081476592,A,1.32047615053723,6,0.37417,zp,s2,bf,ntb,j,y,2.4009
N,88965,d,N,gmz,3.4641,J,1.72017887097569,A,1.35985669513123,1,0.31623,zp,s2,bf,ntb,j,y,0.13575
N,549990,b,Q,gmz,0,J,1.44392979518784,B,1.33541101913964,11,0.44698,kv,s3,fy,ntb,j,u,1.6294
Y,220147,d,R,gnq,3.74166,J,1.89552569084795,B,1.37457258709298,0,0.31623,zp,s2,bf,ntb,j,z,1.5743
Y,559164,d,N,gmz,2.23607,J,1.74535969742558,A,1.39585937822453,15,0.42427,sm,s6,jl,ntb,j,u,0.50732
N,162603,d,R,gmz,2.82843,L,1.68916601927456,B,1.39850539948753,14,0.4,zp,s5,jl,ntb,k,x,0.33322
N,492887,d,R,gmz,3.60555,J,1.7065344372344,A,1.36878405350482,11,0.31623,sm,s2,bf,ntb,j,y,6.61
N,141022,b,O,gmz,3.31662,L,1.64725346602079,A,1.3615241081238,0,0.31623,kc,s2,ix,ntb,j,z,1.8495
N,392920,b,S,gmz,2.64575,I,1.72019233899785,A,1.39748349220384,0,0.4,zp,s2,ix,fcc,j,z,0.8049
N,578725,d,V,gmz,3,K,1.75456242432237,A,1.39748349220384,0,0.4,zp,s2,bf,dgk,k,z,0.69399
N,450273,b,S,gmz,0,H,1.49472351667097,A,1.39874383417842,1,0.3975,zp,s2,bf,ntb,j,v,0.48808
N,198664,d,R,gmz,3.4641,L,1.64200041826346,A,1.29665746759261,17,0.33166,zp,s2,bf,ntb,k,w,7.106
N,101107,d,R,gmz,2.82843,I,1.69358699367306,A,1.39369577816193,14,0.4,sm,s2,ix,ntb,j,z,0.39386
N,302542,d,N,gmz,3,K,1.71651619853938,B,1.38169866506456,0,0.39988,zp,s2,bf,dgk,j,z,0.25529
N,199052,d,N,gmz,3.60555,J,1.82644026828584,B,1.36632617158418,0,0.4,sm,s2,bf,ntb,j,y,0.69842
N,335379,d,N,gmz,2.64575,I,1.79920437578448,A,1.4,15,0.4,sm,s2,fy,ntb,j,y,4.8757
N,140300,b,S,gmz,2.82843,H,1.6131892374693,A,1.35832092073752,11,0.31623,kc,s2,fy,fcc,j,z,1.0061
N,323985,d,R,gmz,2.23607,H,1.60602653875693,A,1.33881271516974,6,0.4,zp,s2,jl,ntb,j,x,3.1571
N,74693,d,R,gmz,2.44949,M,1.69905872547008,A,1.35426161338839,11,0.42427,zp,s2,jl,dgk,j,y,1.1096
N,10646,d,R,gmz,1.73205,K,1.52970133094431,A,1.3185859350513,1,0.31623,sm,s2,fy,ntb,j,x,0.069844
Y,529502,c,N,gnq,2.82843,J,1.81963649956278,A,1.40743630513983,14,0.4,zp,s2,bf,ntb,j,y,5.1983
Y,578593,d,P,gmz,3.16228,I,1.8255310380218,A,1.32877648775273,0,0.4,zp,s4,bf,ntb,j,s,1.7913
Y,168420,d,N,gnq,3.4641,K,2.07773800880518,A,1.38859404135439,16,0.4,sm,s2,jl,ntb,j,x,5.0723
N,361686,d,R,gmz,3.31662,I,1.80187035687843,A,1.40620840008864,11,0.44721,zp,s2,bf,ntb,j,z,1.2239
N,15556,d,R,gmz,3.31662,J,1.78539005373727,A,1.37457258709298,0,0.31623,zp,s2,jl,ntb,j,z,1.2495
N,253272,d,R,gmz,3.31662,J,1.85774268469145,A,1.40100632554107,3,0.4,zp,s2,bf,ntb,j,y,3.1685
N,436553,d,N,gmz,3.4641,I,1.8532195681077,A,1.32696061069026,3,0.4,sm,s2,bf,ntb,k,z,2.3053
Y,226952,d,R,gnq,3.60555,L,2.18069340988004,B,1.3845694531332,14,0.44721,zp,s2,bf,ntb,k,u,4.9301
N,445006,b,R,gmz,3.74166,I,2.01318418640551,A,1.34669419172003,4,0.4,zp,s2,jl,ntb,k,z,3.7785
N,114751,b,R,gmz,2.64575,J,1.58290930787536,A,1.35832092073752,11,0.31623,zp,s2,bf,ntb,j,x,1.2378
N,304739,d,R,gmz,3.4641,L,1.69234750427092,A,1.36878405350482,11,0.31623,sm,s2,bf,ntb,j,x,1.643
N,581785,b,S,gmz,3.60555,J,2.33585147316398,B,1.4449728623173,9,0.44721,sm,s2,bf,ntb,k,t,4.3862
N,480976,d,R,gmz,3.60555,J,1.84147467409647,A,1.37457258709298,0,0.31623,zp,s2,fy,ntb,j,z,2.61
N,566722,d,R,gmz,0,K,1.4355087111937,A,1.40804072959796,1,0.31528,kc,s2,bf,fcc,j,v,0.1161
Y,228146,b,S,gmz,2,I,1.66931541614742,A,1.4633644633961,11,0.42355,zp,s2,jl,ntb,j,u,3.6882
N,329430,b,U,gmz,2.82843,J,1.60852609003886,A,1.36194822530906,1,0.31623,kc,s2,fy,ntb,j,w,4.1803
N,315108,d,N,gmz,3.16228,I,1.60571043017416,A,1.28878503667418,11,0.31623,kc,s2,fy,ntb,j,y,0.11628
N,408020,d,N,gmz,3,K,1.92021041008802,A,1.43474854733631,1,0.42427,zp,s2,bf,ntb,k,x,1.7194
N,114451,d,R,gmz,3.4641,K,1.63886332263954,A,1.35213040957046,1,0.31623,kc,s2,bf,ntb,k,y,0.60967
N,184256,d,R,gmz,2.23607,I,1.68674770240199,A,1.37814556221117,10,0.38729,zp,s2,fy,ntb,j,u,1.2117
N,398838,d,N,gmz,3.60555,K,1.94647930906105,B,1.39038385615377,14,0.4,zp,s6,bf,ntb,k,z,1.7214
N,438074,b,N,gmz,3.16228,K,1.77547795244743,A,1.38510148888885,11,0.37417,zp,s2,ix,dgk,j,u,3.1967
N,529392,b,Q,gmz,3.74166,I,2.03748182015601,A,1.35832092073752,0,0.4,zp,s2,fy,ntb,j,y,0.56717
Y,559402,d,N,gmz,3.60555,I,1.91125286433248,A,1.32418588110656,9,0.4,zp,s2,bf,fcc,j,z,6.4729
N,193153,d,N,gmz,2.44949,K,1.58325205226369,B,1.3615241081238,0,0.31623,zp,s2,bf,ntb,j,u,0.63297
N,341955,d,R,gmz,3.74166,K,1.76197439976626,A,1.30330576054873,11,0.31623,sm,s2,bf,ntb,j,z,0.50319
N,21425,d,R,gmz,3.74166,J,1.94239265690292,A,1.39038385615377,0,0.4,sm,s2,bf,ntb,k,x,2.274
N,442254,d,N,gmz,3.74166,L,1.9115655651244,A,1.40521516664839,3,0.42427,zp,s2,fy,ntb,j,x,3.785
Y,200283,b,S,gmz,2.64575,I,1.65883197678519,A,1.3814440608284,1,0.37417,sm,s2,fy,ntb,j,t,0.7261
Y,243588,b,U,gmz,3.60555,K,2.62180457037637,A,1.53292151085139,15,0.54772,sm,s2,jl,ntb,j,z,1.3449
N,221946,b,U,gmz,3,J,1.71779788003798,A,1.39369577816193,14,0.4,sm,s2,jl,ntb,j,t,3.3366
Y,492411,b,S,gmz,2.82843,L,1.76677748174293,A,1.36661097842805,4,0.44721,sm,s8,bf,ntb,k,u,1.9058
N,541700,b,S,gmz,3.74166,J,1.98752549171922,A,1.40174920747742,1,0.4,sm,s2,bf,dgk,k,x,2.3515
N,574585,d,N,gmz,2.82843,K,1.90450533801702,A,1.40372677728167,15,0.42427,zp,s2,fy,ntb,k,z,0.77035
N,359911,b,S,gmz,3.60555,J,1.97582398253497,A,1.4121803018517,11,0.42427,sm,s2,fy,ntb,j,x,0.44126
N,293007,d,N,gmz,3.31662,K,1.71818638830711,A,1.35985669513123,1,0.31623,zp,s2,jl,fcc,j,y,1.9055
N,585496,d,R,gmz,3.60555,I,1.80228050402699,A,1.39369577816193,14,0.4,sm,s2,jl,ntb,j,z,2.1043
Y,461845,b,O,gmz,3.60555,K,2.65685562076309,A,1.56567945688995,14,0.56569,sm,s2,jl,ntb,k,w,1.6425
N,438700,d,N,gmz,2.64575,L,1.59521918050579,A,1.36194822530906,1,0.31623,zp,s2,bf,ntb,j,z,3.5779
N,495423,d,N,gmz,3.4641,I,1.74112953127747,A,1.30083307738714,11,0.37417,sm,s2,bf,ntb,j,z,1.9672
N,441529,d,N,gmz,3.60555,I,1.91555247495026,A,1.38999510294837,7,0.38729,zp,s2,bf,ntb,j,y,0.32951
N,84685,d,N,gmz,3.74166,K,1.88675210593638,A,1.40174920747742,1,0.37417,sm,s2,bf,ntb,j,z,1.5635
Y,433412,d,N,gmz,3.74166,I,1.95987100693466,A,1.32665262992613,11,0.37417,zp,s6,bf,fcc,k,z,0.49366
N,373752,b,S,gmz,3.4641,K,1.89455983634968,A,1.40137613452942,0,0.4,sm,s2,bf,dgk,k,z,0.46601
Y,366494,d,R,gmz,3.60555,K,1.67634393436975,B,1.32015829066655,4,0.31623,zp,s2,bf,ntb,j,z,0.78043
N,57925,d,N,gmz,3.16228,I,1.7078311088713,A,1.37549201350223,0,0.31623,sm,s2,fy,ntb,j,y,0.90216
Y,403093,b,O,gmz,3.60555,M,2.69537458325646,A,1.56567945688995,14,0.56569,sm,s2,jl,ntb,k,z,5.0728
Y,432351,b,R,gmz,3.60555,K,1.77112479809217,A,1.30967696558459,3,0.31623,zp,s4,bf,fcc,k,z,0.84171
N,69889,d,R,gmz,3.31662,I,1.69970577109921,A,1.3615241081238,0,0.31623,zp,s2,bf,ntb,j,z,4.483
N,339240,b,S,gmz,3.4641,L,1.7147851069238,A,1.36674822318066,4,0.31623,sm,s2,bf,dgk,j,z,3.6571
N,345274,d,R,gmz,3.16228,K,1.62590086168973,A,1.28810169652245,1,0.31623,zp,s2,bf,fcc,j,w,2.0587
N,99093,d,N,gmz,3.60555,J,1.95092172309417,A,1.37946391869782,11,0.37417,zp,s2,fy,ntb,k,x,1.8467
N,178899,d,R,gmz,2,J,1.56284929197851,A,1.37946391869782,4,0.31606,zp,s2,bf,fcc,j,w,1.9078
N,336241,d,N,gmz,3.4641,L,1.78961334349711,A,1.3814440608284,1,0.37417,sm,s2,fy,ntb,j,y,0.88942
Y,238448,d,R,gnq,3.74166,J,1.75572510116797,A,1.2991624511028,1,0.31623,zp,s2,bf,fcc,k,v,2.0504
N,412284,d,N,gmz,3.60555,M,1.83233184293278,B,1.32015829066655,4,0.31623,zp,s2,bf,ntb,j,z,0.53389
N,312601,d,N,gmz,3.31662,K,1.95266643333738,A,1.52047285453967,9,0.44721,zp,s2,fy,ntb,k,x,0.54267
N,477328,d,N,gmz,3.4641,L,1.78656213183239,A,1.36851749463161,14,0.4,zp,s2,fy,fcc,j,y,0.64761
Y,427109,b,O,gmz,3.74166,L,2.02775224967799,A,1.38470000898713,9,0.4,sm,s2,bf,ntb,j,x,3.6828
N,506921,d,R,gmz,3.74166,L,2.02959223916979,B,1.38960568603753,6,0.4,zp,s2,bf,fcc,k,z,0.98431
N,561245,d,R,gmz,3.31662,K,1.79406504675426,A,1.38510148888885,11,0.37417,zp,s2,bf,ntb,k,y,1.7542
N,299505,d,N,gmz,2.23607,J,1.564306215321,A,1.34567833743509,6,0.36879,zp,s2,bf,fcc,j,x,1.8777
N,62154,b,O,gmz,3.31662,J,1.76145768931547,A,1.37457258709298,0,0.31623,kc,s2,jl,fcc,k,u,0.72897
N,337154,d,R,gmz,3.60555,H,1.8384229192424,A,1.40174920747742,1,0.37417,sm,s2,fy,fcc,j,y,2.5823
N,583082,d,N,gmz,3.60555,L,1.90149829636453,A,1.31622766611865,9,0.4,zp,s2,bf,fcc,j,y,1.6383
N,173597,b,N,gmz,3.31662,J,1.72030204215845,A,1.38871130920176,11,0.37417,zp,s2,bf,ntb,j,y,2.6913
N,217490,b,U,gmz,3.16228,K,1.65688459664948,A,1.36194822530906,1,0.31623,kc,s2,jl,fcc,j,y,1.7173
N,135739,d,R,gnq,0,J,1.39986546072332,B,1.34713995481939,1,0.31528,kc,s5,bf,fcc,j,v,1.5068
N,86687,d,R,gmz,3.74166,J,1.94271003497207,A,1.38484264488105,0,0.4,zp,s2,jl,ntb,k,z,1.3528
N,490935,d,N,gmz,3,L,1.96997508451688,A,1.32557493861855,15,0.42427,sm,s2,bf,fcc,j,w,3.6421
N,292300,b,S,gmz,3.60555,L,1.9151528334382,A,1.40174920747742,1,0.37417,sm,s2,bf,ntb,j,z,4.5083
Y,139602,d,R,gnq,3.74166,K,1.79816893555065,A,1.2991624511028,1,0.31623,zp,s2,bf,mrm,j,x,3.2368
N,137068,d,R,gmz,2,K,1.50344541258123,A,1.37749374304409,14,0.31606,zp,s2,jl,ntb,j,z,0.62686
N,191635,b,U,gmz,3.31662,J,1.70814025379438,A,1.38871130920176,11,0.37417,zp,s2,bf,ntb,j,y,7.7415
N,170304,e,R,gmz,2.23607,J,1.60738880216048,A,1.33763226252208,14,0.31623,sm,s1,bf,fcc,j,z,0.61057
N,44216,d,N,gmz,3.31662,J,1.79099678549856,A,1.37081322956934,4,0.4,zp,s2,bf,ntb,j,x,1.0346
N,592705,d,N,gmz,3.4641,K,1.92363636033691,A,1.41761889122432,7,0.4,zp,s2,jl,ntb,j,u,0.69362
N,566404,d,O,gmz,0,J,1.39284753267954,A,1.34713995481939,1,0.31528,zp,s2,bf,ntb,j,y,1.2526
N,264732,d,N,gmz,2.82843,I,1.60724761564204,A,1.3615241081238,0,0.31623,zp,s2,jl,fcc,j,w,2.1221
N,368311,d,R,gmz,3,K,1.81940130140279,A,1.40743630513983,14,0.4,zp,s2,bf,ntb,j,y,3.4749
N,554997,d,O,gmz,3.74166,M,1.85729929705163,A,1.30967696558459,3,0.4,zp,s2,bf,ntb,k,z,1.6151
Y,449470,b,S,gmz,2.23607,I,1.68594029936233,A,1.34496042108985,11,0.44698,sm,s2,fy,ntb,k,v,1.8877
N,303642,b,S,gmz,3.4641,K,1.80429963828531,A,1.38484264488105,0,0.4,zp,s2,fy,fcc,k,w,1.0992
Y,317753,b,U,gmz,3.60555,J,1.80786033579149,A,1.37457258709298,0,0.31623,zp,s6,bf,fcc,j,u,1.0736
N,133575,d,R,gmz,3.31662,L,1.65648775378734,A,1.29665746759261,4,0.31623,zp,s2,jl,ntb,j,z,1.6651
N,35511,b,S,gmz,3.31662,J,2.21953243221637,A,1.4449728623173,9,0.44721,zp,s2,jl,ntb,k,z,2.1434
N,9106,d,N,gmz,0,K,1.45704292768042,A,1.4,14,0.44543,sm,s2,bf,ntb,j,u,3.9097
N,50948,d,N,gmz,3.31662,J,1.70551468308094,B,1.32015829066655,4,0.31623,sm,s2,jl,fcc,j,u,0.29114
Y,58781,d,P,gmz,3.31662,J,1.68174730776874,A,1.35832092073752,11,0.31623,zp,s2,bf,ntb,j,x,4.845
Y,84190,b,O,gmz,3.74166,K,2.0103110316593,B,1.38169866506456,11,0.37417,sm,s2,bf,ntb,j,x,0.83227
Y,249680,d,N,gnq,3.4641,K,1.91362134728795,A,1.39623401386159,1,0.4,zp,s8,bf,ntb,j,y,0.13792
N,216145,d,R,gmz,3.16228,J,1.67011902456497,A,1.37682841012114,1,0.31623,sm,s2,fy,ntb,j,z,0.85088
Y,542156,d,P,gmz,3.60555,J,1.73020596585778,A,1.2991624511028,1,0.31623,zp,s2,jl,ntb,k,y,3.2501
N,590748,b,O,gmz,2.23607,J,1.63833342168135,A,1.4449728623173,1,0.36056,zp,s2,bf,ntb,j,z,2.5765
N,259658,b,O,gmz,1.41421,J,1.6329438188652,A,1.41170471083465,0,0.44543,zp,s2,bf,fcc,j,x,1.5666
Y,350972,c,N,gnq,3.60555,J,2.29503836070388,A,1.38236775755652,0,0.44721,sm,s2,fy,ntb,j,y,2.3363
N,489087,b,S,gmz,3,K,1.69871296690021,A,1.32557493861855,6,0.37417,sm,s2,bf,ntb,j,t,0.53682
N,421770,d,N,gmz,2.82843,I,1.72437767606416,A,1.39369577816193,1,0.37417,zp,s2,bf,fcc,j,u,1.8892
N,270264,d,N,gmz,3.60555,J,1.89890637216466,A,1.4129158382174,1,0.4,zp,s2,fy,ntb,j,z,2.508
N,29873,d,R,gmz,3.60555,L,1.97961203059202,A,1.38484264488105,0,0.4,zp,s2,bf,ntb,j,x,3.4874
N,102157,d,N,gmz,3.60555,K,1.9025037926944,A,1.31811594916866,11,0.31623,zp,s2,fy,ntb,k,x,0.38897
N,82306,d,R,gmz,2.23607,M,1.58376299874585,A,1.37027322425609,14,0.31606,zp,s2,bf,ntb,j,z,1.0687
N,571749,b,N,gmz,3.60555,K,1.75102626541831,A,1.29445049619833,0,0.31623,zp,s2,jl,ntb,k,x,4.8397
N,544269,d,R,gmz,2.82843,L,1.68693280233766,A,1.33763226252208,14,0.4,sm,s2,fy,ntb,j,y,2.5813
N,248222,b,S,gmz,3.31662,K,1.70286757463341,A,1.41665672745143,1,0.37417,kv,s2,fy,ntb,j,y,4.276
N,248822,b,O,gmz,3.60555,J,1.80614331339321,B,1.38078219826241,1,0.37417,sm,s2,bf,ntb,j,z,4.2422
N,290528,d,N,gmz,3,K,1.72264660654961,B,1.40249206392699,6,0.4,zp,s2,fy,fcc,j,w,2.7904
N,268446,d,R,gmz,3.4641,K,1.68665023850879,A,1.3615241081238,0,0.31623,zp,s2,ix,ntb,j,x,2.9983
N,315194,b,R,gmz,3,K,1.64265806849964,B,1.36851749463161,14,0.31623,zp,s2,bf,fcc,j,y,4.2151
N,105899,e,R,gnq,3,K,1.62316336087661,A,1.36878405350482,11,0.31623,sm,s2,bf,ntb,j,x,1.407
N,354173,d,N,gmz,3.4641,L,1.69335999780752,A,1.35832092073752,11,0.31623,zp,s2,bf,ntb,j,y,2.3303
N,215086,b,S,gmz,2.23607,L,1.59718193145249,A,1.37442912332471,0,0.31606,kc,s2,fy,dgk,j,t,1.2943
N,430345,b,N,gmz,2.64575,I,1.61386329149264,A,1.37442912332471,0,0.31606,kc,s2,bf,ntb,j,y,5.1119
N,254703,b,R,gmz,1.73205,L,1.51749031421309,A,1.30413344061904,1,0.31606,zp,s2,fy,fcc,k,z,0.49475
Y,579853,d,N,gnq,2.64575,I,1.76435125332111,B,1.43070570321608,11,0.44721,sm,s2,bf,ntb,j,y,1.6219
N,115239,d,N,gmz,3.16228,I,1.67685234135699,A,1.3615241081238,0,0.31623,zp,s2,jl,ntb,j,x,2.9871
Y,511462,d,N,gnq,3.60555,I,2.74668671680499,B,1.44159567032967,16,0.59161,zp,s2,bf,ntb,k,w,0.061456
N,11295,d,R,gmz,3.4641,H,1.75917144759176,B,1.36851749463161,14,0.4,zp,s2,bf,fcc,j,y,0.25965
N,368914,b,R,gmz,3.16228,K,1.7198499290704,A,1.3820899516901,1,0.31623,sm,s2,bf,ntb,j,z,1.9866
N,460724,b,S,gmz,2.44949,K,1.5784991857119,A,1.37682841012114,1,0.31623,sm,s2,bf,ntb,j,y,0.71018
N,329822,d,R,gmz,3.31662,J,1.89967501587415,A,1.39850539948753,14,0.4,zp,s2,jl,dgk,j,u,0.88344
N,42619,b,R,gmz,3.74166,K,1.85858865618162,B,1.3193776036505,0,0.4,kv,s2,bf,ntb,k,z,0.87456
N,311128,d,N,gmz,3.31662,I,1.63509874431682,A,1.37484085540884,4,0.31623,kc,s2,bf,ntb,j,y,0.92038
N,563125,d,N,gmz,2.82843,I,1.64375301094567,B,1.37682841012114,1,0.31623,sm,s2,bf,ntb,k,z,0.97317
N,170658,d,N,gmz,1,K,1.51018215999989,B,1.30413344061904,1,0.31606,zp,s2,fy,ntb,j,v,0.73585
N,239530,d,R,gmz,3.16228,I,1.71399246533847,A,1.32786321875079,4,0.4,sm,s2,fy,ntb,j,x,2.9148
Y,273679,b,N,gmz,3.74166,K,1.97634274393788,A,1.38262473529539,10,0.37417,zp,s2,bf,fcc,k,x,2.929
N,522485,d,N,gmz,2,I,1.52951190637075,A,1.33075581505796,11,0.31623,kc,s2,bf,fcc,k,y,0.59819
N,80721,d,N,gmz,3,J,1.70625787294634,A,1.39369577816193,14,0.4,sm,s2,bf,ntb,j,y,1.4269
N,458518,d,T,gmz,2.82843,I,1.64708606181869,B,1.31145428819468,1,0.31623,zp,s2,fy,dgk,k,x,2.4242
N,164037,b,S,gmz,3.60555,M,2.17701953302487,A,1.3639987733722,11,0.42427,sm,s2,fy,ntb,k,x,2.7564
N,4482,b,R,gmz,2.82843,K,1.67465891781413,A,1.33030919225239,1,0.37417,zp,s2,bf,ntb,k,w,2.8785
N,213490,d,N,gmz,3.60555,I,2.3029464417929,A,1.38197249009786,9,0.4,zp,s2,fy,ntb,k,z,1.8946
N,149068,d,R,gmz,3.4641,J,1.79625915924121,A,1.30967696558459,3,0.4,zp,s2,fy,ntb,j,y,0.81466
N,362426,b,T,gmz,3.16228,J,1.74141016394467,A,1.30033895202699,0,0.4,zp,s2,bf,fcc,j,x,1.1723
N,213338,d,R,gmz,3,J,1.63217491087516,A,1.35832092073752,11,0.31623,zp,s3,fy,fcc,j,x,1.4027
N,306823,b,T,gmz,3.4641,L,1.87310699777247,A,1.39597649007505,1,0.4,zp,s2,bf,ntb,j,x,5.9194
N,254361,d,N,gmz,3.31662,I,1.83926824982762,A,1.30033895202699,0,0.4,zp,s2,fy,ntb,k,w,0.32832
N,464228,b,S,gmz,3.16228,I,1.62574846733466,A,1.35213040957046,1,0.31623,kc,s2,bf,fcc,j,z,0.051666
N,155562,b,R,gmz,3,J,1.68361139433427,B,1.38871130920176,11,0.37417,zp,s2,bf,fcc,j,y,6.0016
N,537305,d,N,gmz,3.4641,I,1.75235910667836,A,1.38871130920176,11,0.37417,zp,s2,bf,fcc,j,z,2.6831
N,299386,d,N,gmz,3.16228,K,1.7140169179716,A,1.37081322956934,4,0.4,zp,s2,ix,ntb,k,y,0.060793
Y,419710,c,N,gmz,3.60555,K,1.87937919999005,A,1.33075581505796,1,0.37417,sm,s2,fy,fcc,j,z,0.30589
N,165131,b,U,gmz,2.82843,K,1.66791885796274,A,1.38871130920176,11,0.37417,zp,s2,jl,ntb,j,t,2.22
Y,326629,a,N,gmz,3.4641,K,2.39473574261621,A,1.45629774382045,0,0.44721,sm,s2,jl,ntb,k,y,0.39276
N,51905,d,R,gmz,3.60555,K,1.90537019008675,B,1.32078788619816,11,0.31623,sm,s2,bf,ntb,k,y,0.12251
N,490807,b,S,gmz,3.16228,M,1.65459945525763,A,1.37013205215491,1,0.31623,kc,s2,bf,fcc,j,s,0.45406
N,48705,b,R,gmz,1.73205,I,1.6354785104748,B,1.39748349220384,10,0.4084,sm,s2,bf,ntb,k,w,0.1896
N,8978,d,R,gmz,3.16228,I,1.69701955483497,A,1.38871130920176,11,0.37417,zp,s2,bf,fcc,j,z,0.066821
N,88977,b,U,gmz,2,K,1.59417269659888,A,1.37350552975947,11,0.31623,sm,s2,bf,ntb,j,t,0.034144
N,485434,d,N,gmz,3.60555,K,1.84180724890938,B,1.37933574314343,11,0.37417,zp,s2,jl,fcc,j,y,3.9407
Y,553983,b,S,gmz,1.73205,I,1.73567076045833,A,1.4,15,0.42427,sm,s2,jl,fcc,j,v,0.11235
Y,372102,d,N,gmz,3.60555,K,1.86669346538011,B,1.30967696558459,3,0.4,zp,s8,bf,ntb,k,y,0.96856
N,380283,b,U,gmz,2.82843,I,1.73842466256125,A,1.4129158382174,11,0.42427,zp,s2,bf,ntb,j,w,4.8574
N,213155,d,N,gmz,3.60555,K,2.81238834852766,A,1.41652462533372,8,0.44721,zp,s2,bf,ntb,k,w,1.3133
N,472153,b,T,gmz,3.4641,J,1.75231998093222,A,1.38871130920176,11,0.37417,zp,s2,jl,fcc,j,u,0.73721
N,477309,d,R,gmz,1.73205,I,1.656368075441,A,1.34567833743509,1,0.42367,zp,s2,bf,ntb,j,z,0.82624
Y,273608,d,N,gmz,3.31662,J,1.71523549481013,A,1.32015829066655,4,0.31623,zp,s2,bf,ntb,j,u,1.4512
N,341483,b,Q,gmz,3.4641,J,1.72205748416053,B,1.35985669513123,1,0.31623,sm,s2,fy,ntb,j,z,3.0169
Y,406952,b,R,gmz,3.16228,I,1.6584759661599,B,1.36194822530906,1,0.31623,zp,s6,bf,ntb,j,y,4.619
N,64332,b,S,gmz,2.82843,J,1.74502638495079,A,1.3820899516901,10,0.37417,zp,s2,fy,ntb,j,y,0.086118
Y,1589,d,P,gmz,3.60555,H,1.8901409099214,A,1.37682841012114,9,0.31623,zp,s7,bf,ntb,j,v,2.4614
N,120152,d,N,gmz,3,K,1.77704512761797,A,1.40620840008864,11,0.44721,zp,s2,jl,fcc,j,w,4.5244
N,33071,d,R,gmz,3.60555,K,1.87363035589839,A,1.39962970217152,1,0.37417,zp,s2,bf,ntb,j,z,2.1426
N,434775,d,N,gmz,2.64575,I,1.75309167144592,A,1.37814556221117,10,0.38729,zp,s2,bf,ntb,j,u,2.6573
N,325022,d,R,gmz,3.4641,M,1.99474840809544,A,1.37616821553347,11,0.4,zp,s2,bf,dgk,j,u,0.49921
N,477870,d,R,gmz,3.74166,H,1.76300541301632,A,1.35985669513123,1,0.31623,zp,s2,ix,ntb,j,z,1.3199
Y,428113,c,N,gmz,3.31662,J,1.74091335910913,B,1.37457258709298,0,0.31623,kc,s2,ix,dgk,k,y,1.387
N,115860,d,R,gmz,3.4641,K,1.83447784091757,A,1.36632617158418,0,0.4,zp,s2,fy,fcc,k,x,3.7976
N,571048,d,R,gmz,3,K,1.73356537170741,A,1.3391103424175,11,0.44721,zp,s2,bf,ntb,j,z,4.9327
N,250529,d,R,gmz,2.64575,K,1.58538330323188,A,1.35832092073752,11,0.31623,zp,s2,jl,ntb,j,y,2.6172
Y,205103,c,N,gnq,3.4641,I,2.11025205888284,A,1.38236775755652,0,0.44721,sm,s2,jl,ntb,k,x,2.1849
Y,285776,c,R,gmz,3.4641,L,2.43279263825767,B,1.46690778692129,2,0.44721,zp,s2,ix,fcc,k,z,2.3677
N,453176,d,N,gmz,3.31662,I,1.71229722741285,B,1.36674822318066,4,0.31623,zp,s2,jl,ntb,j,y,2.3208
Y,362641,d,P,gmz,3.74166,J,1.8018830816661,A,1.29445049619833,0,0.31623,zp,s2,fy,fcc,j,z,2.1763
N,40724,d,N,gmz,3.4641,I,1.94480626257837,A,1.39850539948753,14,0.4,zp,s2,fy,ntb,j,w,5.9096
Y,135220,d,P,gmz,3.31662,J,2.07775233397792,A,1.35608962673851,10,0.42427,sm,s2,ix,ntb,j,y,3.0274
Y,108896,d,P,gmz,3.60555,N,1.85732562404454,A,1.3284824403033,11,0.37417,sm,s2,bf,ntb,j,y,1.1457
N,176124,d,R,gmz,3.60555,L,1.68192815485227,A,1.2898238725474,1,0.31623,zp,s2,bf,ntb,j,y,1.5276
N,536694,b,S,gmz,3.60555,K,1.99503652808545,A,1.40521516664839,3,0.42427,sm,s2,bf,ntb,j,y,0.14075
N,178925,d,R,gmz,2.82843,J,1.65319399266945,A,1.38871130920176,11,0.37417,zp,s2,fy,dgk,j,y,1.5929
N,31156,b,S,gmz,3,K,1.68775331327995,A,1.36851749463161,14,0.4,zp,s2,fy,ntb,j,y,1.0488
N,321777,d,R,gmz,1,K,1.57108161128029,A,1.39874383417842,0,0.44543,sm,s2,bf,ntb,j,y,1.1175
